-0:34	corg	おっさんたのしみ
0:11	mo's!	いい笑顔です
0:12	月刊アフロ	栞桜ってきたね
0:12	帰宅RTA	純粋そうな笑顔
0:12	雨宮恵	こんばんは～🌸
0:13	諦めちゃったけど諦められないれみちゃん446#NCB	しおしおしてきた🌸
0:13	ね ゙え ゙え ゙	こんばんは～～
0:13	sakura mituki	どの子狙いなんだろ
0:13	ななみさん	こんばんは🌸
0:14	Nao02	こんばんはー
0:14	氷水	こんばんは～🌸
0:16	ark0125	こんばんは
0:16	ささかま。	こんばんはー
0:17	ぐぅたら	こんばんはー🌸
0:17	エビ天	きたー
0:17	計喜	こんばんはー
0:17	rapid eye rabbit	こんばんは🌸
0:17	木ノ実	きちゃ！
0:17	ノカゼ	こんばんはー
0:17	此処葉	こんばんはー🌸
0:17	キャベツ	こんばんは
0:17	不思議の国の人形	こんばんは​🌸
0:17	月刊アフロ	こんばんはー
0:18	Astral Clover	こんばんは〜
0:18	レッドウッドへいぽう	同伴きちゃ
0:18	keg-on	こんばんは🌸
0:19	ザッハトルテ。	こんばんはー🌸
0:19	岩ネコ	こんばんはー🌸
0:19	暁宵	こんばんは～
0:20	とろTak庵	こんばんは🌸
0:20	ShingoMk-Ⅱ	こんばんは🌸
0:20	日神巫言	こんばんわ🌸
0:20	杏【きょう】	こんばんわ！🌸
0:21	くろしば	こんばんはー🌸
0:21	ばどらび	来た来たわっしょい
0:21	なじー	こんばんはー
0:21	おっ	きちゃ
0:21	蒸しパン。	こんばんは
0:21	ふぉのん	こんばんはー🌸
0:22	国士無双	こんばんは～
0:22	ものくろP	こんばんは～
0:22	桜色の図書館	いい笑顔なんだけどなぁ…ｗ
0:22	〆作	こんばんはー
0:22	四季綾ノ乃	しお……しお…
0:22	平均的な豆腐	こんばんは！
0:22	ネムレス	こんばんはーー
0:22	飲む牛乳	こんばんはー
0:23	わかめ	こんばんはー！ドリクラー！
0:23	くろう	こんばんは🌸
0:23	Takebon	こんばんは🌸
0:23	じゃがまきぃ	きたああああああああ！
0:23	BlueMonday	こんばんは
0:23	缶こーひー	こんばんは🌸
0:23	Makotola	こんばんは🌸
0:24	郭々	こんばんはー
0:24	やまP	こんばんはー🌸
0:24	ミツキ	こんばんは
0:24	いも部長	こんばんは
0:24	Tsubasa		￥1,000
0:27	hsn	こんばんは～🌸
0:28	はるめたる	ギャンブル代	￥250
0:28	トゥートゥー	こんばんは～
0:31	みかんみかん	こんばんはー
0:31	渡辺武士	こんばんは🌸
0:31	とな関	こんばんわー🌸
0:32	神無月健二	こんばんはー🌸
0:32	メディカタカタさん北桜神話	こんばんは
0:32	ボルツ	こんばんわ🌸
0:33	たい焼き袋詰	こんばんは
0:33	あのんまのんver.II	こんばんはー🌸
0:33	にあ001	こんばんは〜！
0:33	彩りの民	こんばんは～🌸
0:33	月十字	こんばんは〜！
0:33	春季限定のりしお風味	こんばんわん
0:33	りんご田べる	きた
0:34	gk _y	こんばんはー🌸
0:35	さぁや	こんばんは〜
0:35	FJK エンタメ	こんばんはー
0:35	アイラ	こんばんはー🌸
0:35	ゾイドゼロ	こんばんは🌸
0:35	きなこ	きたー！
0:36	真っ黒フウ	こんばんは！
0:37	月刊アフロ	こんばんは🌸
0:37	やまぶどう	こんばんはー
0:37	かたるしす	こんばんはー
0:37	がっち	こんばんは
0:37	あい	こんばんはー！
0:37	めたるチクワ	こんばんはー
0:37	ほわちゃん	こんばんはー
0:38	ムラ	こんばんわー🌸
0:38	Akiteru Fjimoto	こんばんはー🌸
0:38	ダンくま	こんばんは
0:38	mezzoforte	こんばんは～🌸
0:39	SATOU	さわやかな笑顔っすね
0:39	調律	おっさん、こんばんは
0:39	ken dosagure	こんばんは～🌸
0:39	ねみみん	こんばんわー🌸
0:41	鶏丸	こんばんはー
0:41	サナ	えっちなおみせは草
0:42	東雲	​こんばんは
0:42	shimo 636	開始ツイート草
0:42	りんご田べる	こんばんは～🌸
0:42	Orpheus1221	こんばんはー
0:43	ゲーマー獅龍	こんばんは〜
0:43	*あいと*	こんばんはー
0:44	ウーパーマン	こんばんはー
0:44	猫島	こんばんはー
0:44	おっ	こんばんはー🌸
0:45	桜色の図書館	こんばんは🌸
0:46	アトス	こんばんはー！
0:46	Astral Clover	もうツイートが
0:46	桜葉漬け	こんばんはー🌸
0:46	ほしりん	こんばんは🌸
0:47	ふむふむ	こんばんはー🌸
0:47	シンザ	こんばんは
0:47	バードゥ	こんばんわー
0:47	ramna	よろしくお願いいたします。
0:48	Jippa	こんばんは
0:48	四号	こんばんは！
0:48	くらつ	こんばんはー
0:48	お前ら_	栞桜っさんのいい笑顔に乾杯🍾	￥4,040
0:48	あのにます	おまかわ	￥1,140
0:49	しゃの	こんばんは🌸
0:49	はるめたる	こんばんはー
0:49	LeirosSkyly[れいろす]	こんばんはー🌸
0:49	とき	こんばんは
0:49	白詰草	こんばんはー
0:50	太陽の塔	こんばんはー🌸
0:50	如月陸	こんばんは🌸
0:50	きなこ	こんばんはー🌸
0:50	sara mi tarou	こんばんは～
0:51	ダイル	こんばんはー
0:51	らいむ	こんばは
0:51	taka32 S	こんばんは🌸
0:51	はりはり	こんばんは
0:51	颯斗-はやと-	こんばんは〜
0:52	おおくそん	こんばんは🌸
0:52	りりえんてぃあ	こんばんは～
0:52	ゆういち	こんばんは～🌸
0:52	聖徳明太子	こんばんはー
0:52	ハセマ・スネーク	こんばんは🌸
0:52	ばたぁ	こんばんは🌸
0:52	!マイン	こんばんは〜！
0:52	諦めちゃったけど諦められないれみちゃん446#NCB	こんばんわ～＾＾
0:55	こじげん	このBGM懐かしいなぁ
0:55	司令_つかされい	ゼロか
0:56	wessan	こんばんは🌸
0:57	紫ユウキ	こんばんは🌸
0:57	mo's!	こんばんはー
0:57	六花[リッカ]	こんばんは🌸
0:57	hasuneみのOG	こんばんは～🌸
0:58	月十字	えっちなお店きたー！
0:58	まりりん / おかしのようせい	いい笑顔
0:58	おじい	こんばんはー🌸
0:58	いい夢見ろよざわにぎり	こんばんわー🌸
0:58	Jippa	さて誰を選ぶのか
0:58	ちっそむし	こんばんは
0:59	maguna	こんばんは
0:59	ぐろさん	こんばんは🌸
1:01	あむねこ	こんばんはー
1:01	あんりうす		￥200
1:01	ぶたどん	こんばんは
1:01	城赤城	こんばんはー
1:02	slyness	とうとうキャバクラまで通い始めたおっさん
1:02	さーもばりっく あっと 大艦巨砲主義	こんばんはー
1:02	Evac 1899	こんばんは🌸
1:02	O B	こんばんはー
1:02	MON JA	こんばんはー
1:02	いいさん	こんばんは〜
1:02	サニブ	こんばんはー
1:02	nao 77	こんばんは
1:03	テーク	こんばんは～🌸
1:03	_lili_	こんばんは～🌸
1:03	ガンドゥム/無気力ch	おっさんタイム 祝言モードを添えて
1:03	月刊アフロ	360かな？
1:03	バルビン	どの子を選ぶのだろうか
1:03	ロザエ	こんばんは～
1:04	みのる	さて、栞桜っさんは誰を指名するのか
1:04	ねこねこ	こんばんは🌸
1:04	くるん	こんばんは～
1:04	モジャンヌ	こんばんはー！
1:05	カマキリ星人	こんばんは🌸
1:05	GPE	こんばんはー
1:05	にあ001	ツイートがあかんやつや栞桜っさん
1:05	醤油砂糖	こんばんはー
1:06	yamappii	こんばんはー
1:06	搾りかす	こんばんは～
1:06	しまご	こんばんは
1:06	くらつ	おはようって
1:08	One dora	風俗じゃねえwww
1:08	Zeiss[つぁいす]	こんばんは🌸
1:08	明智光秀	どの女子（おなご）を選ぶのか楽しみでござる	￥200
1:09	チィヤ	こんばんは
1:09	いざよいさくや	きたわね
1:09	23びーむ BEAM	こんばんはー🌸
1:09	keg-on	エモいBGMだ…
1:10	sa	こんばんは🌸
1:10	斎藤	こんばんはー🌸
1:10	tias estel	こんばんは🌸
1:10	帰宅RTA	こんばんは🌸
1:10	桜花ありす	こんばんは～
1:10	ニッケル	美少女おっさん配信が見れると聞いて
1:10	どんぐり1986	こんばんは🌸
1:10	辻斬りロータ	チャラ男配信はここですか？
1:10	ほんむぉぉぉ	こんばんは
1:10	rapid eye rabbit	いや開始ツイートの文言よ
1:10	グラン	こんばんは～
1:10	ロール	こんばんは～🌸
1:11	むあーん。	おはーこんー
1:11	ダンデライオン	こんばんはー
1:11	TX11 D11	こんばんは～🌸
1:12	たけどーら	こんばんは
1:12	30 SK	こんばんは〜
1:12	みーや	こんばんは！🌸
1:13	ネムレス	こんばんはーー
1:13	Flanve F	こんばんは～
1:13	桃谷[ももたに]	こんばんはー
1:13	テーク	お、おはようございます…🌸
1:13	ニシムランナー	こんばんわー
1:13	ハセマ・スネーク	こんばんは🌸
1:13	ケケ	こんばんはー！
1:14	こじげん	ノノノさんを頼む！
1:14	りべ	おこんばんわ
1:14	花吹雪	えっちなお店では無いです
1:14	もかもか	こんばんはー
1:14	西都なつ	こんばんはー
1:14	雨宮恵	大丈夫だよー
1:14	サイン	おはようございます！
1:15	いっちゃん	こんばんは
1:15	やっとう	こんばんは🌸
1:15	Kudrjavka	こんばんはー🌸
1:15	アルゴノゥトチームGospel	こんばんは🌸
1:16	SHINJI.K	こんばんは🌸
1:16	デモア	おっちゃんこんばんわ
1:16	茉名.まな.	こんばんはー🌸
1:16	とき	こんばんは
1:20	ちべ	こんばんわー
1:20	のくと	こんばんわー
1:20	H kata	おはこんばんちは～
1:20	フジヤアキト	こんばんはー
1:21	にいやまざくろ	こんばんは〜
1:21	ふぉのん	遊興費	￥1,140
1:21	ありにゃ	こんばんはー🌸
1:22	じゃがまきぃ	こんばんはー🌸
1:22	天城久秀	こんばんは。友人に清楚系Vtuberと紹介されました。
1:22	J PR	こんばんは🌸
1:22	Nights -O	おはようございます、こんばんわ
1:22	沢柳水面	こんばんは～🌸
1:23	れいりす	こんばんわ🌸
1:23	tora tora	お
1:23	国士無双	おは・・・こんばんは～
1:23	あた	こんばんは
1:24	月刊アフロ	はなやか？
1:24	VF ジン【UD】	こんばんは🌸
1:24	ミド	こんばんは	￥200
1:24	ろかがみ	こんばんはー
1:24	モジャンヌ	えっちなおみせと聞いて
1:25	鹿児のもち	こんばんはー
1:25	如月陸		￥500
1:25	chi-	キャb…クラブ代の足しに	￥200
1:25	【 叶笑 】magica〝桜一色〟	こんばんは
1:25	かme	こんばんわー🌸
1:25	T.T.F.	こんばんはー
1:26	帰宅RTA	開始ツイートからおっさん出てる
1:26	No Name	こんばんは
1:26	ひっきー	こんばんはー
1:27	愛じゃよハリー	こんばんわー
1:28	あのにます	こん＾＾
1:28	みやまちかげ	こんばんはー🌸
1:28	マイケル	こんばんはー
1:28	楠羽	こんばんはー
1:29	月刊アフロ	大丈夫で
1:29	限界	こんばんっはー！
1:29	SHINJI.K	おはようございます…？
1:30	四季綾ノ乃	大丈夫だよー
1:30	FJK エンタメ	「君、2万でどう？」
1:30	池谷ike	こんばんわ
1:30	HAYASHI TTT	こんばんは🌸
1:30	かねぼう	こんばんは
1:30	とな関	ピュア栞桜代	￥500
1:30	2002 Yukina_chan	こんばんわ～🌸
1:31	KA A	こんばんはー
1:31	植物	こんばんは🌸
1:31	パイライトテディ	こんばんはー
1:31	天城久秀	こんばんは～🌸
1:32	Astral Clover	写ってるよ〜
1:32	十波由真	まだ清楚
1:32	ほよよ	こんばんわー
1:32	ムラ	清楚な子の放送と聞いて
1:32	ふぅと、ため息	こんばんは～！
1:32	メイダイン	こんばんはー
1:32	えびび大福	大丈夫です
1:32	桜餅	こんばんは🌸
1:33	「み」の字 / MINO-G	こんばんわ🌸
1:33	Yuki Tomono	こんばんはー
1:33	help	こんばんは🌸
1:33	あまなつみかん	交友費	￥1,140
1:33	たぬたぬ	こんばんは〜
1:34	Westeria	聞こえてますよ
1:34	おは	切り替わってると思うけど
1:34	ロザエ	まだ爽やか
1:34	つくだ煮	こんばんは
1:34	すず	こんばんは
1:34	ぶるーD	こんばんは🌸
1:35	†すぱいらる†	見えてるよー
1:35	雨宮恵	ん？なってるよ
1:35	しおかの推し床フロンターレ	大丈夫よ
1:35	りんほん	画面出てるよ
1:35	sakura mituki	ドリクラ見えてます
1:35	古明地ことり	切り替わった
1:35	カンザキシン	こんばんは
1:36	GALM1 Cipher-ガルム1 サイファー-	こんばんわー	￥250
1:36	広輪凪	楽しみ	￥610
1:36	春季限定のりしお風味	きこえてますよ～
1:36	あのんまのんver.II	切り替わってるよ
1:36	カマキリ星人	大丈夫よ
1:36	れめれめ	こんばんわー🌸
1:37	TX11 D11	切り替わってますよ
1:37	LaFr4nc3	こんばんは🌸
1:37	ほぷる	こんばんは～
1:37	花吹雪	ん？
1:37	あぎだどら	席代の足しに	￥610
1:37	사냥꿈 / ニャン組	こんばんは
1:37	もののおのの	名作
1:37	ぽいっぽ	しおっさんはさぁ……	￥200
1:38	とみたけ	こんばんは
1:38	ピコット	一瞬隠れたけど今は表示されてるよ
1:38	じぇのあ	大丈夫ですよー
1:38	くらつ	通常遅延です
1:38	ばどらっく	映ってるよ
1:38	テーク	聞こえてまっせ！＆画面も切り替わってまっせ
1:39	Jippa	スタート見えてるよ
1:40	ゆさ石奏	さわやかな笑顔のおっさん…
1:41	やまぶどう	ツイートひどくて草
1:41	あかりちゃんかわいい!!	変わったーよ
1:41	司令_つかされい	画面音量OKかな
1:45	23びーむ BEAM	栞桜ちゃん見えてるよ
1:45	暁宵	見えてるよ～
1:46	氷水	昨日から結構遅延ある気がする
1:46	なーく	栞桜っさん期待	￥1,140
1:46	山田エミール	えっちなおみせ！？
1:46	さみゅ	切り替わってるよ
1:46	ういろうおにぎり	(えっちなお店では)ないです
1:46	Nights -O	聞こえるけど？
1:47	夜空ユウキ	こんばんは🌸
1:47	キャベツ	大丈夫よ
1:48	桜月マサ	こんばんは～🌸
1:49	sora neko	切り替わってますよ
1:49	Makotola	聴こえてますよー
1:49	シラン	こんばんは
1:49	ふせや	こんばんはー
1:49	花吹雪	切り替わってるよ？
1:49	ありにゃ	みえてるよー
1:49	聖徳明太子	きこえとるし、みえとるよ
1:50	レモン	清楚代に課金させていただきます	￥500
1:50	あぎだどら	こんばんわー
1:50	マロニエ	ゲーム画面だね
1:50	トレイン	こんばんはー見えてますよー
1:50	ミキSS	こんばんは┏○ﾍﾟｺｯ	￥200
1:51	やまP	ん？
1:51	西都なつ	む？
1:51	コーンフル	こんばんはー
1:51	雨の宿り木	大丈夫だよ
1:51	shimo 636	最近遅延大き目だね
1:51	ひこたろ	ぷれすてなう
1:51	月刊アフロ	なってないか
1:51	琵琶丸	本音だだもれ配信はじまりますね・・・
1:52	灰冬かほ	おっさんこんばんは！！
1:52	オータムホーク	右の子も攻略できるの？
1:52	茉名.まな.	切り替わってるよ
1:53	エバスグラブル勢	写ってますよー
1:53	black AYANE	大丈夫よん
1:53	四季綾ノ乃	大丈夫だよー
1:53	チィヤ	低遅延でもさかのぼるのできるんだね
1:54	J PR		￥1,000
1:55	たいし76567	清楚なしおちゃんを身に来ました！
1:55	メイダイン	清楚な栞桜さんはこちらですか？
1:55	もつもつ	こんばんはー
1:55	なーく	みえてますよー
1:55	みささんべ	見えてるよ
1:55	ザッハトルテ。	見えてるよー
1:55	月十字	上にバーが出てるけど
1:55	21	ゲーム画面出てる
1:55	りべ	PSNowなんだ
1:55	くろしば	ん？
1:56	高速フーリエ変換	低遅延が入ってないっぽい
1:57	ばたぁ	見えてるよ
1:57	レッドウッドへいぽう	きりかわってますよ？
1:58	Nights -O	遅延前のまま？
1:58	keg-on	これからキャバクラに行くとは思えない爽やかさだ
1:58	千葉秀作	心が清い人でないと入れないんじゃなかったけ
1:59	FJK エンタメ	YouTube今日調子悪いらしいよ
2:00	Zeiss[つぁいす]	君可愛いね、どこ住み？ラインやってる？？？	￥1,140
2:00	くぅくぅ	ふーん、えっちなお店じゃん
2:00	首都ブラジリア	だめか
2:00	One dora	自分は問題ない
2:00	かげ	こんばんは～
2:01	レモン	大丈夫ですよ～
2:01	皇	ゲームタイトル画面なってるよ
2:01	とき	ん？
2:02	†すぱいらる†	画面映ってますよ？
2:02	gaty fs	プレススタート！画面ですね
2:02	O B	ラグ２０秒かな？
2:02	tora tora	問題ないぞい
2:03	かえるライダー	ん？？？
2:03	ニッケル	遅延多いのは多い
2:03	南四暗緊急事態	こっちでは普通に見えてるよー
2:04	愛じゃよハリー	聞こえてるよ？
2:04	花吹雪	どうかや
2:04	yamappii	画面にはドリクラの画面映ってるね
2:04	いざよいさくや	？
2:04	希有	normal latencyですね
2:04	ローズマリー	こんばんはー🌸
2:05	rapid eye rabbit	お？
2:05	こでまり	こんばんわー
2:05	パイライトテディ	昨日から結構遅延してるね
2:06	サナ	？
2:07	si n	大丈夫
2:11	やまぶどう	PSnowか
2:12	そーか	シークバーがっつり動かせるすばあ
2:12	レプタイル	こっちでは変わってる
2:13	MON JA	こちらは正常です
2:13	オータムホーク	右の子も攻略できる？
2:13	ta kuto	こんばんは〜
2:13	帰宅RTA	あー！？
2:13	孤高の探索者	どうしました？
2:13	芝村	こっちは大丈夫？じゃないかな
2:14	アルゴノゥトチームGospel	ここから
2:14	あむねこ	？
2:15	むあーん。	おう
2:15	ダイス	超低遅延じゃないときつくない？
2:15	春季限定のりしお風味	ん～？
2:15	you Itu	こんばんは〜
2:15	紫ユウキ	見えてる＆聞こえてるよ！
2:15	ゆういち	撮り直す？
2:16	ザッハトルテ。	あーー
2:16	おは	待っとるで
2:16	TAKU 380Z	あー
2:17	辻斬りロータ	枠きりかえる？
2:17	渡辺武士	やっちゃった？
2:17	ぽいっぽ	５分遅延モード？
2:17	ちゃんちゃんしおしお	？？
2:18	しおかの推し床フロンターレ	大丈夫だって
2:18	Takebon	どした？
2:18	おかしろ	あぁ～～～～～～～？
2:19	rapid eye rabbit	ええよ
2:19	†すぱいらる†	ん？
2:19	四季綾ノ乃	ん？？
2:19	レモン	？
2:19	いざよいさくや	やっちまったなぁ！
2:19	アルゴノゥトチームGospel	あぁーーーー
2:20	トリフネ	タイトルは見えてるよ
2:20	とき	待ってる
2:20	なーく	どした？
2:20	このkz	いいよー
2:20	ns zn	あ～
2:21	こんちゃーす	上にバー映っとる
2:21	愛じゃよハリー	ああああああああ
2:21	あぎだどら	やっちまったか
2:21	ようχ	？
2:21	かえるライダー	え？？
2:21	Jippa	途中から変えられるんかな
2:21	琵琶丸	リスナー側では、見えておりますが
2:22	西都なつ	待つよ
2:22	ゆういち	いいよー
2:22	K Tony	まつぞ
2:22	gaty fs	あ～～～～～！
2:22	茉名.まな.	どうした
2:23	帰宅RTA	オッケーよー
2:24	シヴァ村卯月	いいよ
2:24	mizuki	麻雀で稼いだ金でキャバクラ遊びですか
2:24	184	あーー
2:24	陽炎	開始文言ひどすぎワロ 入店資格取り上げ待ったなし！
2:25	ひっきー	開幕声出し
2:25	ゆさ石奏	あっ
2:25	じぇのあ	どーしたんだろか
2:25	Astral Clover	いよー
2:26	かえるライダー	大丈夫？？
2:26	sakura mituki	枠取れるかな
2:26	keg-on	いいよ
2:26	black AYANE	どじょどじょ
2:27	みーや	いいよ～
2:27	むあーん。	あいよー
2:27	テーク	はーい
2:27	諦めちゃったけど諦められないれみちゃん446#NCB	ん？
2:28	Kudrjavka	ん？
2:28	†すぱいらる†	どうしました？
2:28	彩りの民	はーい
2:28	Fumy H	まっとんでー
2:28	shu my	いいよー
2:29	なーく	いいと思うよ？
2:30	ムームー	別に良いよ、またエラー出ても怖いしね
2:30	ザッハトルテ。	いいよ
2:30	トリフネ	いいよー
2:30	辻斬りロータ	ええにゃで
2:30	ばたぁ	お待ちしてます
2:30	南四暗緊急事態	あい
2:30	調律	ええで
2:31	グラン	？
2:31	ばどらっく	ええよ
2:31	ひこたろ	いってき
2:31	まったりにゃんこ	こんばんはー
2:31	アルゴノゥトチームGospel	いいよーー
2:31	ばどらび	まってるよーーーー
2:31	くろしば	はーい
2:31	芋下きぬ	いいよー
2:31	sルーク	まだセーフ
2:31	mo's!	どぞどぞ
2:31	サナ	はーい
2:31	グリヴェン	とり直し？
2:31	slyness	いーよ
2:32	Vemo	いいよー
2:32	キャベツ	？？
2:32	ns zn	いいんじゃねぇの
2:32	りんほん	おっけー！
2:32	FJK エンタメ	いいよ
2:32	ぐぅたら	あいあい
2:32	ロザエ	ほーい
2:33	月十字	いいよ〜
2:36	飛鳥	いいよ
2:36	ちゃんちゃんしおしお	いいよー
2:37	mezzoforte	はいな
2:37	とろろ	はーい
2:37	こうきん	よいよ～
2:38	きのこたけのこ	いいよ
2:38	†すぱいらる†	あいあい
2:38	グリヴェン	了解ですよー
2:39	ladioss	ゲームキャラとして向こうに並んでいても問題ない清楚さ
2:40	さーもばりっく あっと 大艦巨砲主義	ええんやで
2:41	フラグクラッシャー	設定ミスったか
2:41	しぐの	はーい
2:41	月刊アフロ	ぎゃーーーーー
2:41	ちっそむし	はい
2:41	K泉ペンキ	おけ
2:42	グレブナー基底	いいよー
2:42	ろっきー	こんばんは
2:43	陽炎	あいあい
2:43	やまP	いいよー
2:43	あかりちゃんかわいい!!	了解ですー
2:43	茉名.まな.	はいー
2:43	太陽の塔	閉じないと変更できない？
2:44	指揮官B	ちゃんと見えてるーー
2:44	sora neko	枠取り直しでもいいよー
2:44	琵琶丸	開幕で叫び始めたｗｗｗ
2:44	デモア	昨日のコラボの時の設定にしちゃってたか
2:44	あぎだどら	遅延直すのって配信かわらなかったっけ
2:44	2002 Yukina_chan	ええよ～
2:45	村カメレオン	いいよー
2:45	gaty fs	はーい！
2:46	蜷川【にながわ】タンヤオおじさん	がんばえ～	￥500
2:46	とき	草
2:46	バンキッシャーVIII	？？
2:47	しゃの	いいよ
2:47	カラスは可愛いのですよ?	まってるよー
2:47	いざよいさくや	えぇんやで
2:48	あまなつみかん	まつにゃ
2:48	雨宮恵	はーい
2:49	薙堂哿蓮〈Nadou Karen〉	いいよ～
2:50	mezzoforte	ええんかいｗｗｗ
2:50	Nights -O	ええんかーい
2:51	花吹雪	いっか！
2:51	むあーん。	おｋ
2:51	keg-on	いいのかｗ
2:51	灰冬かほ	ええぞ
2:51	23びーむ BEAM	はーい
2:51	ハセマ・スネーク	いいよー
2:51	wanhoho ojisan	あーーーーーーーん？
2:52	斎藤	おいのり
2:52	ろくじょう	いいのかｗ
2:53	Jippa	終ろう
2:53	Westeria	どっちでもいいよ
2:53	帰宅RTA	オッケーです
2:53	ロザエ	はいよー！
2:54	フラグクラッシャー	良いのかw
2:54	Astral Clover	まあ大丈夫よ
2:54	太陽の塔	どっちでも大丈夫！
2:55	道中	?
2:55	四季綾ノ乃	ふむふむ
2:56	たいし76567	大丈夫？
2:56	あのんまのんver.II	どっちでもいいよ
2:56	芝村	草
2:56	O B	未来読んでコメントするんで大丈夫です
2:56	汐岡崎	こんばんはー
2:56	桜色の図書館	草
2:56	パイライトテディ	了解です
2:56	shu my	はーい
2:57	rapid eye rabbit	ええんやで
2:57	氷水	あ？
2:57	エビ天	あーい
3:01	やまぶどう	取り直しって5分とか開けないといけないんだっけ
3:02	赤いきつね	こんばんわー
3:02	sakura mituki	リスクあるしね
3:03	you Itu	りょ
3:03	ニッケル	ええやろ
3:04	トリフネ	いいならいいか
3:04	ザッハトルテ。	はーい
3:04	梶まーりん	こんばんは～🌸
3:04	みささんべ	了解しました
3:04	Kudrjavka	なるほど
3:04	みーや	いいの？
3:05	アルゴノゥトチームGospel	結構あるね
3:05	keg-on	直してもいいのよ？
3:05	TX11 D11	ええですよ～
3:06	Nights -O	まったりモードで
3:06	ruska	はーい
3:06	Fumy H	了解ー
3:07	ぽいっぽ	ええんかいｗ
3:07	Red eyes	了解！
3:07	こんちゃーす	麻雀で稼いだ金でキャバクラは草
3:08	孤高の探索者	了解です
3:08	チーズ牛丼	こんばんはー
3:08	K Tony	だいじょーぶだいじょーぶ
3:09	トゥートゥー	了解です
3:09	此処葉	オッケー
3:09	おかしろ	了解
3:09	†すぱいらる†	１分くらいの遅延かな？
3:10	桜花ありす	あーい
3:10	とろろ	遅延あり了解です
3:11	高速フーリエ変換	私らが30秒のラグを読んでコメントすればいいだけ
3:11	Kiichang	Valorantやろうとしたらメンテなので来ました
3:12	卜部征路	はーい
3:12	omi	おｋ
3:13	神谷ししゃもシステム	いったん終わってもいいですよ
3:13	sakura mituki	おっけー
3:13	なんたらかんたら公太郎EX	こんばんわいわい！
3:15	rapid eye rabbit	おっけー
3:16	もるぽん	お任せします
3:16	AWI 16	こんま
3:16	ばたぁ	おっけー
3:16	司令_つかされい	APEXのときと同じ１０秒遅れか
3:17	ハクトウ	こん！
3:17	穴場スポット	まぁリスナー的には影響ないからね
3:17	氷水	大きくてもいいぞ
3:18	そのうち寂聴	ノノノはいいぞ
3:18	Astral Clover	気にせんで良いよ
3:18	月十字	おk
3:19	あのんまのんver.II	ちぃちゃく
3:19	神無月健二	おっけー
3:19	陰キャ野郎	栞桜ちゃんちっちゃい
3:25	天城久秀	キャバクラだーーーー！！！！！！！
3:25	ゆさ石奏	40秒ぐらい未来を予知してコメントする
3:26	NIHO UFO	りょうかいです！
3:26	T M	こんばんは
3:26	太陽の塔	了解です！
3:27	Nagatuki P	おけ
3:27	月刊アフロ	飲んで飲んで飲んで飲んで飲んで飲んで！
3:27	gaty fs	お店いきましょう！
3:28	ぶたどん	僕は一番右の子！
3:29	お前ら_	OKです！
3:29	ばどらっく	元々ちっちゃいのに
3:29	Vemo	おｋ
3:30	四季綾ノ乃	はーい
